...	0.1620761451516954
\\'	0.12441998810232005
!!!	0.1070493753718025
***	0.09066032123735872
"""	0.05609756097560976
!@#	0.02861392028554432
=""	0.02566924449732302
$$$	0.018619869125520525
???	0.013206424747174301
@@@	0.012700773349196906
.,"	0.012433075550267698
---	0.010559190957763236
/*-	0.01014277215942891
___	0.009577632361689471
,."	0.009458655562165378
+++	0.008387864366448542
,,"	0.007792980368828079
///	0.0072278405710886375
*-*	0.0065734681737061275
(*)	0.005770374776918501
;&#	0.004967281380130874
###	0.004848304580606782
@$$	0.004610350981558596
^_^	0.004134443783462225
   	0.0035098155859607377
~*~	0.0029149315883402736
@#$	0.0027364663890541343
*-+	0.002676977989292088
"" 	0.002676977989292088
-*/	0.0024687685901249256
~!~	0.00223081499107674
===	0.002201070791195717
-*-	0.0021713265913146937
:-)	0.0021118381915526474
$%^	0.0020226055919095776
#@!	0.0019928613920285544
*/*	0.0019036287923854848
+-*	0.0018441403926234385
,.-	0.0017251635930993457
$%&	0.0016954193932183224
",.	0.0016656751933372992
,./	0.001635930993456276
",,	0.0016061867935752527
~~~	0.0015764425936942296
```	0.0015466983938132064
..!	0.00148720999405116
-.-	0.00148720999405116
-_-	0.0014574657941701368
".,	0.0014277215942891136
!\\	0.0013682331945270671
%%%	0.001338488994646044
 & 	0.001338488994646044
://	0.0013087447947650209
&&&	0.0013087447947650209
)))	0.0012492563950029744
,,,	0.0012195121951219512
*+*	0.0011600237953599047
+-+	0.0011302795954788816
!*!	0.0011005353955978584
!!*	0.0011005353955978584
^^^	0.0011005353955978584
(((	0.0010707911957168353
!@!	0.001041046995835812
@!!	0.001041046995835812
!?!	0.0010113027959547888
>>>	0.0009815585960737656
/*/	0.0009815585960737656
*~*	0.0009815585960737656
;;;	0.0009518143961927424
,]"	0.0009220701963117193
//*	0.0009220701963117193
<<<	0.000892325996430696
..*	0.0008625817965496729
],"	0.0008625817965496729
*_*	0.0008328375966686496
?!?	0.0008030933967876264
*.*	0.0008030933967876264
:::	0.0008030933967876264
.-.	0.0007733491969066032
^-^	0.0007733491969066032
**/	0.0007733491969066032
*!*	0.0007733491969066032
$$!	0.00074360499702558
*()	0.00074360499702558
_**	0.0007138607971445568
#$%	0.0007138607971445568
**-	0.0007138607971445568
$$@	0.0006841165972635336
~!@	0.0006841165972635336
<>?	0.0006841165972635336
!!@	0.0006841165972635336
.."	0.0006841165972635336
_-_	0.0006543723973825104
~!*	0.0006246281975014872
/.,	0.0006246281975014872
-.,	0.0006246281975014872
!""	0.000594883997620464
\\/	0.000594883997620464
**_	0.000594883997620464
=\\	0.0005651397977394408
!$$	0.0005651397977394408
!..	0.0005651397977394408
**+	0.0005353955978584176
.,.	0.0005353955978584176
*//	0.0005353955978584176
.*.	0.0005353955978584176
%^&	0.0005056513979773944
:))	0.0005056513979773944
..-	0.0005056513979773944
!$#	0.0005056513979773944
)**	0.0005056513979773944
&*(	0.0005056513979773944
-=-	0.0004759071980963712
_:;	0.0004759071980963712
!!?	0.0004759071980963712
!**	0.0004759071980963712
$#@	0.0004759071980963712
?><	0.000446162998215348
*&^	0.000446162998215348
]]]	0.000446162998215348
**!	0.000446162998215348
";,	0.000446162998215348
)(*	0.0004164187983343248
*!~	0.0004164187983343248
@$#	0.0004164187983343248
*+-	0.0004164187983343248
/()	0.0004164187983343248
!)!	0.0004164187983343248
../	0.0004164187983343248
!#%	0.0004164187983343248
",]	0.0004164187983343248
]'/	0.0003866745984533016
@!$	0.0003866745984533016
*..	0.0003866745984533016
!:)	0.0003866745984533016
))&	0.0003866745984533016
[]]	0.0003866745984533016
_!!	0.0003866745984533016
**$	0.0003866745984533016
=]]	0.0003866745984533016
++-	0.0003866745984533016
!$@	0.0003866745984533016
()=	0.0003866745984533016
'''	0.0003569303985722784
_&_	0.0003569303985722784
;'#	0.0003569303985722784
@..	0.0003569303985722784
@**	0.0003569303985722784
./*	0.0003569303985722784
*$*	0.0003569303985722784
$@)	0.0003569303985722784
;,"	0.0003569303985722784
**.	0.0003569303985722784
=-=	0.0003569303985722784
,;"	0.0003569303985722784
.@.	0.0003569303985722784
 - 	0.0003569303985722784
+*+	0.0003569303985722784
*/-	0.0003569303985722784
];'	0.0003271861986912552
./.	0.0003271861986912552
/*+	0.0003271861986912552
_..	0.0003271861986912552
??!	0.0003271861986912552
.._	0.0003271861986912552
*-/	0.0003271861986912552
,/"	0.0003271861986912552
@!#	0.0003271861986912552
(\\	0.0003271861986912552
 + 	0.0003271861986912552
[[[	0.0003271861986912552
**(	0.0003271861986912552
&%$	0.0003271861986912552
!~!	0.0003271861986912552
:-*	0.0003271861986912552
*!!	0.0003271861986912552
.::	0.0003271861986912552
"[,	0.0003271861986912552
<><	0.000297441998810232
(.)	0.000297441998810232
:_)	0.000297441998810232
_@_	0.000297441998810232
(!!	0.000297441998810232
>_<	0.000297441998810232
@!@	0.000297441998810232
@!~	0.000297441998810232
*&*	0.000297441998810232
.!!	0.000297441998810232
/\\	0.000297441998810232
:@~	0.000297441998810232
!!$	0.000297441998810232
,^"	0.000297441998810232
 @ 	0.000297441998810232
!_!	0.000297441998810232
"]^	0.000297441998810232
];"	0.0002676977989292088
"=,	0.0002676977989292088
_+_	0.0002676977989292088
..?	0.0002676977989292088
$@$	0.0002676977989292088
(!)	0.0002676977989292088
._.	0.0002676977989292088
"],	0.0002676977989292088
;-)	0.0002676977989292088
@_@	0.0002676977989292088
__*	0.0002676977989292088
$%*	0.0002676977989292088
[;.	0.0002676977989292088
_._	0.0002676977989292088
^&*	0.0002676977989292088
$!$	0.0002676977989292088
^.^	0.0002676977989292088
=-)	0.0002676977989292088
()*	0.0002676977989292088
+*-	0.0002676977989292088
$$*	0.0002676977989292088
(=)	0.0002676977989292088
,];	0.0002379535990481856
"..	0.0002379535990481856
*--	0.0002379535990481856
\\\	0.0002379535990481856
:):	0.0002379535990481856
$%$	0.0002379535990481856
!!.	0.0002379535990481856
 = 	0.0002379535990481856
@##	0.0002379535990481856
**#	0.0002379535990481856
@&@	0.0002379535990481856
|@#	0.0002379535990481856
:)!	0.0002379535990481856
..+	0.0002379535990481856
&*^	0.0002379535990481856
%$#	0.0002379535990481856
@@!	0.0002379535990481856
!#$	0.0002379535990481856
-+-	0.0002379535990481856
(""	0.0002379535990481856
!@$	0.0002379535990481856
.**	0.0002379535990481856
@#@	0.0002379535990481856
_*_	0.0002379535990481856
*++	0.0002379535990481856
[,]	0.0002379535990481856
"")	0.0002379535990481856
-,"	0.0002379535990481856
!@*	0.0002379535990481856
$!@	0.0002379535990481856
.;.	0.0002082093991671624
@$%	0.0002082093991671624
//.	0.0002082093991671624
!()	0.0002082093991671624
~!!	0.0002082093991671624
$**	0.0002082093991671624
$@!	0.0002082093991671624
[,"	0.0002082093991671624
,[^	0.0002082093991671624
!^^	0.0002082093991671624
@$^	0.0002082093991671624
(@)	0.0002082093991671624
.+-	0.0002082093991671624
.--	0.0002082093991671624
..:	0.0002082093991671624
;:_	0.0002082093991671624
_\\	0.0002082093991671624
##!	0.0002082093991671624
!#!	0.0002082093991671624
#@$	0.0002082093991671624
**"	0.0002082093991671624
/']	0.0002082093991671624
@$@	0.0002082093991671624
.:.	0.0002082093991671624
(_)	0.0002082093991671624
-..	0.0002082093991671624
,.,	0.0002082093991671624
[][	0.0002082093991671624
\\"	0.0001784651992861392
/**	0.0001784651992861392
-=]	0.0001784651992861392
,]]	0.0001784651992861392
--+	0.0001784651992861392
_/*	0.0001784651992861392
?!@	0.0001784651992861392
_$$	0.0001784651992861392
